 slim_337518650 slim_337518562 slim_337518651 slim_337518381 slim_337518524 slim_337518538 slim_337518473 slim_337518627 slim_337518598 slim_337518542 slim_337518606 slim_337518539 slim_337518639 slim_337518469 slim_337518497 slim_337518611 slim_337518382 slim_337518579 slim_337518631 slim_337518616 slim_337518506 slim_337518345 slim_337518496 slim_337518642 slim_337518649 slim_337518630 slim_337518450 slim_337518613 slim_337518644 slim_337518518 slim_337518555 slim_337518618 slim_337518536 slim_337518505 slim_337518622 slim_337518617 slim_337518637 slim_337518573 slim_337518599 slim_337518592 slim_337518654 slim_337518510 slim_337518546 slim_337518645 slim_337518608 slim_337518478 slim_337518580 slim_337518568 slim_337518652 slim_337518648 slim_337518603 slim_337518629 slim_337518623 slim_337518418 slim_337518647 slim_337518412 slim_337518596 slim_337518636 slim_337518443 slim_337518662 slim_337518594 slim_337518643 slim_337518607 slim_337518491 slim_337518640 slim_337518366 slim_337518620 slim_337518437 slim_337518552 slim_337518597 slim_337518602 slim_337518543 slim_337518600 slim_337518604 slim_337518560 slim_337518595 slim_337518628 slim_337518503 slim_337518521 slim_337518572 slim_337518659 slim_337518660 slim_337518578 slim_337518646 slim_337518575
0 8.94e-05 0.0001401 0.0001627 0.0001066 8.37e-05 0.0001 8.2e-05 0.0001737 7.715e-05 0.00010445 6.72e-05 0.0001249 9.425e-05 9.2e-05 5.495e-05 0.0001098 0.00012805 7.775e-05 8.425e-05 0.0001122 0.0001603 0.00018105 0.0001328 5.245e-05 0.00013305 0.0001017 9.795e-05 0.00011315 8.415e-05 4.64e-05 7.675e-05 9.84e-05 0.00010165 0.0001045 0.00015635 0.00013645 0.00010185 0.0001365 0.00010175 0.0001212 0.00010165 0.00012695 0.00012115 0.0001513 8.4e-05 5.24e-05 0.0001333 6.49e-05 0.0001713 0.0001828 0.00014305 7.76e-05 0.00012805 0.00011 0.00010125 0.0001286 0.0001312 7.815e-05 6.995e-05 0.0001104 0.0001765 7.525e-05 0.00012565 0.0001329 0.0001329 9.955e-05 0.0001018 0.00011205 0.00012185 0.00018205 0.0001986 0.00013055 8.055e-05 0.00012615 0.00015215 8.36e-05 0.0001598 0.00012805 0.0001016 0.00014535 0.0001566 0.00011435 0.00015025 0.0001077 0.00010675
1 0.0001401 0.0001754 0.0001323 0.0001361 0.00013545 0.00010235 0.0001357 0.0001286 0.0001009 9.545e-05 0.00012405 0.00013305 0.000108 0.00012435 0.000158 0.0001019 0.00010245 0.00015445 0.0001484 9.01e-05 0.0001264 0.0001317 0.0001836 0.0001061 0.00018385 0.00015425 0.0001507 0.00014295 0.0001483 0.000125 0.0001318 0.00015335 0.00015425 9.55e-05 0.0001849 0.0001657 0.00010125 8.83e-05 0.0001543 0.00015185 0.0001542 0.00014535 0.0001518 0.0001035 0.0001483 0.00010605 0.00018395 0.0001065 0.0001415 0.0001332 0.00010555 0.00015445 0.00014875 0.0001145 0.00010365 0.00012045 0.0001318 0.0001419 0.0001466 0.000115 0.0001349 0.0001191 0.0001361 0.0001837 0.0001837 0.00014295 0.00015435 9.01e-05 0.0001541 0.0001547 0.0001272 0.0001718 0.00016535 0.00013235 0.00013625 0.0001355 0.0001667 0.00014875 0.0001542 0.00013235 0.00013845 0.00014175 0.00016845 0.00014845 0.0001361
2 0.0001627 0.0001323 0.0002165 0.0001322 0.00013555 0.00014125 0.0001424 0.00014925 0.00013895 0.0001305 0.00015995 0.00015545 0.00014705 0.00015855 0.0001759 0.00012065 0.00013875 0.0001429 0.00013665 0.00013515 0.00012175 0.0001253 0.00014695 0.00014015 0.0001472 0.00015445 0.0001248 0.0001216 0.00013655 0.0001474 0.0001352 0.0001553 0.00015445 0.00013055 0.00014195 0.00012325 0.0001316 0.0001353 0.0001545 0.00011675 0.0001544 0.00010985 0.0001167 0.0001188 0.00013365 0.0001401 0.0001502 0.00013485 0.0001225 0.00012635 0.0001288 0.00014 0.0001463 0.00012155 0.0001219 0.0001224 0.00013385 0.00013945 0.00014765 0.000122 0.0001153 0.00013495 0.00012005 0.00014705 0.00014705 0.00013465 0.00015455 0.000135 0.00014685 0.00013375 0.00012885 0.0001295 0.000154 0.00014815 0.00014075 0.0001327 0.0001148 0.0001463 0.0001544 0.00012035 0.00013585 0.00012345 0.00012715 0.00015445 0.0001351
3 0.0001066 0.0001361 0.0001322 0.0001214 6.465e-05 0.0001117 7.695e-05 0.0001592 0.0001023 0.000106 0.00011095 0.00012955 0.0001175 0.0001093 0.00013465 0.00010895 0.0001371 7.185e-05 6.56e-05 0.00011115 0.0001279 0.00015925 0.0001112 6.93e-05 0.00011145 0.000119 7.885e-05 8.63e-05 6.55e-05 7.64e-05 9.97e-05 0.00010625 0.000119 0.00010605 0.000142 8.775e-05 8.915e-05 0.00013255 0.00011905 0.00010635 0.00011895 9.965e-05 0.0001063 0.0001493 6.235e-05 6.925e-05 0.0001147 6.94e-05 0.0001711 0.0001602 0.0001356 6.87e-05 0.00013965 0.00010955 8.74e-05 0.0001475 0.000104 6.86e-05 7.665e-05 0.0001098 0.00016235 9.95e-05 9.22e-05 0.00011135 0.0001113 9.92e-05 0.0001191 0.000111 0.00013335 0.0001317 0.0001796 9.405e-05 9.785e-05 0.0001168 0.00013895 6.155e-05 0.0001151 0.00013965 0.00011895 0.00011565 0.00014005 8.81e-05 0.0001149 0.00012455 6.385e-05
4 8.37e-05 0.00013545 0.00013555 6.465e-05 7.65e-05 0.00010865 5.07e-05 0.000174 8.34e-05 0.0001013 9.21e-05 0.0001231 0.0001145 0.0001142 0.0001123 0.00010295 0.00013705 4.6e-05 4.045e-05 0.0001087 0.00013445 0.00016815 9.93e-05 4.51e-05 9.955e-05 0.00010275 5.42e-05 7.27e-05 4.01e-05 5.265e-05 8.36e-05 8.545e-05 0.00010275 0.00010135 0.00013485 7.1e-05 9.415e-05 0.00013205 0.0001027 9.275e-05 0.0001026 8.655e-05 9.27e-05 0.0001612 4.35e-05 4.495e-05 9.65e-05 4.68e-05 0.00018545 0.00016925 0.0001505 4.93e-05 0.0001288 0.00010465 8.11e-05 0.0001488 0.0001053 4.695e-05 5.095e-05 0.00010515 0.0001761 8.27e-05 8.39e-05 9.94e-05 9.94e-05 8.385e-05 0.00010275 0.00010855 0.0001238 0.0001313 0.00019825 7.69e-05 7.275e-05 0.00011045 0.00013495 4.17e-05 0.0001095 0.0001288 0.0001027 0.0001184 0.0001409 6.915e-05 0.0001147 0.00010845 6.155e-05
5 0.0001 0.00010235 0.00014125 0.0001117 0.00010865 0.0001434 0.0001074 0.0001039 8.715e-05 7.89e-05 9.605e-05 0.0001048 7.185e-05 9.935e-05 0.0001234 8.875e-05 0.00010205 0.00012025 0.0001191 7.295e-05 0.00012585 0.0001551 0.00017365 7.355e-05 0.0001739 0.0001373 0.0001327 0.00013785 0.000119 8.505e-05 0.0001151 0.0001311 0.0001373 7.895e-05 0.0001914 0.00016105 9.015e-05 9.88e-05 0.00013735 0.00015155 0.00013725 0.00015155 0.0001515 9.265e-05 0.00012025 7.35e-05 0.00017275 8.48e-05 0.00012625 0.00015625 8.625e-05 0.0001215 0.0001521 9.885e-05 8.795e-05 0.00011745 0.0001083 0.00011035 0.00010725 9.925e-05 0.00012585 0.00010195 0.0001389 0.00017375 0.00017375 0.000126 0.0001374 7.28e-05 0.00015005 0.00016035 0.0001365 0.00016095 0.0001353 0.0001056 0.00013475 0.00010995 0.00018005 0.0001521 0.00013725 0.00012365 0.00013475 0.000138 0.000147 0.00013785 0.0001105
6 8.2e-05 0.0001357 0.0001424 7.695e-05 5.07e-05 0.0001074 9.72e-05 0.00016745 6.94e-05 0.00010635 9.155e-05 0.00010985 0.0001075 0.0001152 0.0001168 0.0001166 0.0001365 5.065e-05 5.075e-05 0.0001076 0.00013435 0.00016255 9.91e-05 5.12e-05 9.935e-05 9.585e-05 6.44e-05 7.81e-05 5.07e-05 5.105e-05 7.655e-05 9.085e-05 9.585e-05 0.0001064 0.0001229 7.64e-05 9.38e-05 0.0001321 9.59e-05 9.185e-05 9.58e-05 9.185e-05 9.18e-05 0.0001712 5.445e-05 5.115e-05 9.565e-05 5.12e-05 0.00018285 0.00016365 0.00014975 5.43e-05 0.00011595 0.00011635 9.345e-05 0.0001412 0.00011075 5.365e-05 4.96e-05 0.00011675 0.00018215 7.55e-05 8.525e-05 9.92e-05 9.92e-05 7.695e-05 9.595e-05 0.00010745 0.0001185 0.0001367 0.0001988 7.63e-05 8.17e-05 0.00011125 0.00013395 5.45e-05 0.00010395 0.00011595 9.58e-05 0.00012515 0.0001358 7.54e-05 0.00012 9.535e-05 7.325e-05
7 0.0001737 0.0001286 0.00014925 0.0001592 0.000174 0.0001039 0.00016745 9.27e-05 0.0001648 0.00011045 0.00016425 9.875e-05 0.0001039 0.00014965 0.0001811 0.00012575 0.00013405 0.00018495 0.00018385 9.91e-05 0.0001283 0.0001575 0.0002095 0.0001624 0.00020975 0.0001972 0.00019735 0.0001965 0.00018375 0.00017325 0.00019665 0.0001758 0.0001972 0.0001105 0.0002217 0.0001974 0.0001558 0.00012505 0.00019725 0.0002101 0.00019715 0.0002101 0.00021005 7.68e-05 0.00018445 0.00016235 0.00020915 0.00016715 8.75e-05 0.00015865 8.895e-05 0.00018565 0.0002061 0.00013525 0.00014745 0.00014695 0.0001163 0.00017505 0.0001732 0.00013565 8.865e-05 0.00018475 0.0001921 0.0002096 0.0002096 0.00018585 0.0001973 9.895e-05 0.00018865 0.00014605 9.385e-05 0.0001973 0.0001855 0.00010485 0.0001436 0.00017475 0.0002103 0.0002061 0.00019715 0.00013165 0.00012795 0.0001973 0.0001376 0.00019185 0.00015855
8 7.715e-05 0.0001009 0.00013895 0.0001023 8.34e-05 8.715e-05 6.94e-05 0.0001648 4.21e-05 9.71e-05 7.365e-05 0.0001056 8.145e-05 9.365e-05 0.00012245 0.0001057 0.00010145 8.96e-05 9.485e-05 8.74e-05 0.0001279 0.0001357 0.00012295 4.14e-05 0.0001232 8.02e-05 0.0001007 9.345e-05 9.475e-05 4.75e-05 5.84e-05 0.0001156 8.02e-05 9.715e-05 0.0001153 0.0001165 5.325e-05 0.00010045 8.025e-05 9.365e-05 8.015e-05 9.94e-05 9.36e-05 0.00015985 9.55e-05 4.135e-05 0.00012255 5.28e-05 0.0001736 0.00013665 0.00012315 9.035e-05 7.39e-05 0.0001168 8.31e-05 0.00010195 0.00013 7.895e-05 6.975e-05 0.0001172 0.00018035 4.465e-05 8.87e-05 0.00012305 0.00012305 6.885e-05 8.03e-05 8.725e-05 0.00010875 0.00016685 0.00018255 0.00011075 0.00012365 0.00011905 0.0001354 8.42e-05 0.0001097 7.39e-05 8.015e-05 0.000136 0.00012875 9.33e-05 0.0001588 7.4e-05 0.00010155
9 0.00010445 9.545e-05 0.0001305 0.000106 0.0001013 7.89e-05 0.00010635 0.00011045 9.71e-05 0.0001276 0.00010115 0.000109 8.455e-05 0.0001073 0.000122 7.635e-05 0.00010085 0.0001188 0.00011325 7.225e-05 0.00012735 0.0001564 0.00017205 7.195e-05 0.0001723 0.00014385 0.00012345 0.0001322 0.00011315 8.935e-05 0.00012085 0.00013045 0.00014385 6.39e-05 0.0001989 0.0001553 9.785e-05 9.18e-05 0.0001439 0.000149 0.0001438 0.0001425 0.00014895 7.61e-05 0.000112 7.19e-05 0.00017355 7.695e-05 0.00012215 0.000156 8.975e-05 0.00011765 0.0001639 8.795e-05 7.715e-05 0.00011995 0.0001072 0.0001066 0.0001118 8.835e-05 0.00011555 0.000109 0.0001379 0.00017215 0.00017215 0.00013255 0.00014395 7.21e-05 0.0001556 0.00015465 0.0001322 0.0001614 0.0001297 0.0001035 0.0001372 0.0001002 0.0001807 0.0001639 0.0001438 0.0001166 0.0001351 0.0001331 0.00013935 0.0001435 0.00010715
