 slim_337525254 slim_337525297 slim_337525259 slim_337525329 slim_337525198 slim_337525272 slim_337525276 slim_337525103 slim_337525280 slim_337525175 slim_337525308 slim_337525190 slim_337525077 slim_337525312 slim_337525086 slim_337525266 slim_337525255 slim_337525069 slim_337525053 slim_337525179 slim_337525322 slim_337525279 slim_337525317 slim_337525313 slim_337525299 slim_337525253 slim_337525232 slim_337525257 slim_337525294 slim_337525105 slim_337525167 slim_337525128 slim_337525239 slim_337524784 slim_337525193 slim_337525251 slim_337525277 slim_337525319 slim_337525321 slim_337525314 slim_337525293 slim_337525104 slim_337524874 slim_337525328 slim_337525108 slim_337525218 slim_337525304 slim_337525331 slim_337525028 slim_337525284 slim_337525248 slim_337525157 slim_337525311 slim_337525217 slim_337525228 slim_337525316 slim_337525275 slim_337525310 slim_337525315 slim_337525246 slim_337525200 slim_337525318 slim_337525142 slim_337525078 slim_337525325 slim_337525332 slim_337524908 slim_337525052 slim_337525245 slim_337525324 slim_337525286 slim_337525323 slim_337525291 slim_337525224 slim_337525159 slim_337525282 slim_337525296 slim_337525260 slim_337525227 slim_337525273 slim_337525237 slim_337525258 slim_337525011 slim_337525216 slim_337525301 slim_337525320 slim_337525213 slim_337525223 slim_337525098 slim_337525221 slim_337525307 slim_337525247 slim_337525192
0 0.0002467 0.00013715 0.0001512 0.0001379 0.00014715 0.00012735 0.0001409 0.00016055 0.0001382 0.0001269 0.0001637 0.00014135 0.0001308 0.00012385 0.0001471 0.00012795 0.00016415 0.0001387 0.00016465 0.00014685 0.0001266 0.00014045 0.00012735 0.00012975 0.0001251 0.00013975 0.0001366 0.0001597 0.0001339 0.00014085 0.00016415 0.00012685 0.00016505 0.00017585 0.0001469 0.0001747 0.00013035 0.0001448 0.0001469 0.0001648 0.0001301 0.00015205 0.00016405 0.0001812 0.0001369 0.00012705 0.0001639 0.0001369 0.00012695 0.00016365 0.00012685 0.0001609 0.00012425 0.0001451 0.00013745 0.0001453 0.0001366 0.0001372 0.0001552 0.0001844 0.00014085 0.00014375 0.0001437 0.000162 0.00012695 0.00013905 0.00012345 0.00012995 0.0001369 0.0001469 0.0001416 0.0001636 0.00016405 0.0001445 0.0001466 0.0001618 0.00012705 0.00016485 0.0001977 0.0001401 0.00016275 0.0001634 0.00016435 0.00015205 0.0001373 0.00016355 0.00014965 0.0001451 0.00014465 0.00014755 0.00014035 0.00012675 0.00016155
1 0.00013715 8.25e-05 0.00015735 4.345e-05 0.0001584 0.0002313 0.00023805 8.75e-05 9.74e-05 0.0002314 0.00018045 0.0001048 4.225e-05 0.00013885 0.0001625 0.00013585 0.000182 9.68e-05 0.0001491 0.00015645 0.00012665 0.00013705 0.00013825 0.0002305 0.0001371 0.0001527 4.235e-05 0.00017455 0.0001365 0.0001423 0.000182 0.0002314 0.00017645 0.00014085 0.00025205 0.00013975 0.0002311 0.0001579 0.00025175 0.00018245 0.0002309 0.00015685 0.0001819 0.000202 0.00013755 0.00023185 0.0001817 4.16e-05 0.00013645 0.0001816 0.0002314 8.755e-05 0.0001143 0.00016235 0.00013635 0.0001624 4.205e-05 0.00013725 6.755e-05 0.00020255 0.00023825 0.00015635 0.0002521 0.0001433 0.0002318 4.32e-05 0.00023235 0.00023055 4.205e-05 0.00016235 0.00014445 0.0001826 0.0001819 0.00015605 0.0001578 9.37e-05 0.00023215 0.0001146 0.00013155 0.000136 0.00018215 0.0001802 0.00018185 9.505e-05 0.0001263 0.00018035 5.84e-05 9.035e-05 0.00025165 0.00025135 0.0001371 0.0002316 8.85e-05
2 0.0001512 0.00015735 0.0002472 0.00014245 0.00015225 0.00013975 0.00015265 0.00017905 0.0001615 0.00013985 0.0001823 0.0001469 0.0001505 0.0001366 0.00017195 0.00016585 0.00015665 0.00016175 0.0001832 0.00016665 0.000137 0.0001458 0.0001517 0.0001543 0.00015125 0.00014545 0.0001569 0.0001412 0.00013885 0.00017885 0.0001566 0.00013975 0.0001563 0.000167 0.0001405 0.00019235 0.0001549 0.0001509 0.00014055 0.00015715 0.00015465 0.00013875 0.00015655 0.00014165 0.00013035 0.0001399 0.0001564 0.00015745 0.0001659 0.00015615 0.00013975 0.0001681 0.0001626 0.00016875 0.000131 0.00016885 0.00015665 0.0001306 0.00016005 0.0001576 0.00015255 0.00016005 0.00012445 0.00014205 0.00013975 0.0001428 0.0001247 0.0001544 0.00015685 0.00017175 0.00016395 0.00015635 0.0001565 0.00016535 0.0001504 0.00018575 0.0001397 0.0001835 0.00018435 0.00014585 0.00016815 0.0001821 0.0001568 0.00015645 0.0001305 0.00018225 0.00013635 0.00016325 0.0001392 0.0001492 0.0001458 0.0001397 0.0001528
3 0.0001379 4.345e-05 0.00014245 5.47e-05 0.0001573 0.0002313 0.0002232 8.705e-05 8.125e-05 0.0002306 0.00019535 0.0001052 4.39e-05 0.0001227 0.0001765 0.00015135 0.0001817 8.2e-05 0.000164 0.0001723 0.0001119 0.00013735 0.00013765 0.0002453 0.00013705 0.00015315 4.425e-05 0.0001595 0.00013665 0.0001447 0.0001817 0.00023095 0.00017615 0.00012635 0.0002508 0.00013915 0.0002459 0.0001568 0.0002508 0.00018215 0.0002457 0.0001565 0.0001816 0.0001867 0.0001232 0.0002311 0.0001814 4.355e-05 0.00015245 0.0001813 0.00023095 8.875e-05 0.00011475 0.0001621 0.000122 0.0001621 4.4e-05 0.00012285 5.295e-05 0.00020175 0.00022315 0.00015745 0.0002363 0.0001279 0.00023105 2.905e-05 0.00021605 0.0002453 4.405e-05 0.00017635 0.00012865 0.00018155 0.0001816 0.00017185 0.00015585 9.265e-05 0.00023115 0.0001289 0.0001314 0.00013645 0.0001814 0.00019515 0.0001815 8.13e-05 0.0001117 0.0001953 4.46e-05 9.005e-05 0.0002504 0.00025095 0.0001373 0.00023085 7.21e-05
4 0.00014715 0.0001584 0.00015225 0.0001573 0.0002886 0.0001478 0.0001636 0.00016225 0.00015865 0.00014585 0.0001633 0.0001591 0.00015215 0.0001453 0.00016395 0.0001488 0.0001643 0.00015995 0.0001648 0.00014595 0.0001493 0.00015815 0.00014615 0.0001474 0.00014845 0.0001576 0.00015805 0.00016275 0.00015175 0.0001643 0.0001643 0.0001473 0.00016145 0.0001783 0.00014535 0.0001766 0.00014785 0.000146 0.00014565 0.00016465 0.00014775 0.00015215 0.0001642 0.0001641 0.0001577 0.00014705 0.00016405 0.0001585 0.00014645 0.0001638 0.0001473 0.00016455 0.00014615 0.0001648 0.0001582 0.0001639 0.0001578 0.0001579 0.00017525 0.0001628 0.0001633 0.0001477 0.0001471 0.0001645 0.0001471 0.00015935 0.0001461 0.0001465 0.00015815 0.0001639 0.0001632 0.00016385 0.0001642 0.0001477 0.00014645 0.00018085 0.00014695 0.00016475 0.0001806 0.0001581 0.0001647 0.0001638 0.0001633 0.00017235 0.00015795 0.00016395 0.0001681 0.00014695 0.00014705 0.0001479 0.0001582 0.0001469 0.00016355
5 0.00012735 0.0002313 0.00013975 0.0002313 0.0001478 3.74e-05 5.875e-05 0.000262 0.00020695 2.175e-05 0.0001564 0.00015835 0.000226 0.0001271 0.00012375 0.0001266 0.00014255 0.0002069 0.0001893 0.00014785 0.0001374 0.0001262 0.00012635 1.95e-05 0.0001275 0.00010835 0.0002315 0.00015045 0.00011925 0.00016455 0.00014265 1.995e-05 0.0001535 0.00022355 4.205e-05 0.00023615 1.96e-05 0.00014745 4.175e-05 0.0001444 1.935e-05 0.00014055 0.00014245 0.0001631 0.0001228 2.055e-05 0.0001429 0.0002314 0.0001278 0.00014295 1.995e-05 0.00024975 0.00016175 0.0001364 0.000124 0.0001378 0.00023125 0.00012425 0.0002414 0.00016455 5.905e-05 0.0001567 4.095e-05 0.0001836 2.035e-05 0.0002317 2.12e-05 2.08e-05 0.00023165 0.00012355 0.00016455 0.000144 0.00014255 0.00014755 0.0001465 0.0002406 2.075e-05 0.0002253 0.00027865 0.00012405 0.0001578 0.000155 0.0001442 0.0002053 0.0001353 0.00015515 0.00021335 0.0002279 4.18e-05 5.145e-05 0.000125 2.015e-05 0.0002497
6 0.0001409 0.00023805 0.00015265 0.0002232 0.0001636 5.875e-05 8.11e-05 0.0002385 0.0001718 5.87e-05 0.00017115 0.0001881 0.0002326 0.0001258 0.00015335 0.0001582 0.00015595 0.00017195 0.00020365 0.0001785 0.0001378 0.00015595 0.0001436 7.55e-05 0.00014085 0.0001393 0.00023825 0.00014555 0.0001498 0.0001407 0.00015595 5.83e-05 0.0001654 0.0001847 7.85e-05 0.00019955 7.61e-05 0.0001607 7.86e-05 0.0001563 7.58e-05 0.0001676 0.00015585 0.00015875 0.00013715 5.845e-05 0.00015575 0.00023815 0.00015865 0.0001558 5.83e-05 0.00023865 0.00015455 0.0001369 0.00013835 0.0001372 0.000238 0.0001386 0.0002165 0.00017645 4.08e-05 0.0001609 6.075e-05 0.0001793 5.82e-05 0.00022365 4.055e-05 7.58e-05 0.0002384 0.0001531 0.00012585 0.00015555 0.00015585 0.00017565 0.0001625 0.0002141 5.82e-05 0.0002302 0.00025125 0.0001553 0.00015425 0.00017085 0.0001565 0.0001843 0.0001496 0.000171 0.00021925 0.00022045 7.56e-05 7.865e-05 0.0001562 5.82e-05 0.0002233
7 0.00016055 8.75e-05 0.00017905 8.705e-05 0.00016225 0.000262 0.0002385 0.0001224 9.49e-05 0.00026095 0.00016275 0.00015705 8.045e-05 0.0001597 0.00017955 0.00016475 0.0001776 9.6e-05 0.0001316 0.0001629 0.00015265 0.0001873 0.00016295 0.0002639 0.0001621 0.00020325 8.68e-05 0.000173 0.00018085 0.0001407 0.0001776 0.0002615 0.000175 0.00011095 0.0002607 9.49e-05 0.00026445 0.0001604 0.000261 0.0001778 0.00026425 0.00017895 0.0001775 0.00017505 0.000186 0.00026135 0.00017735 8.76e-05 0.00016315 0.0001768 0.0002615 7.705e-05 0.00012635 0.0001643 0.0001858 0.0001643 8.655e-05 0.00018515 8.815e-05 0.0001773 0.0002382 0.00015125 0.000259 0.0001354 0.0002613 8.9e-05 0.000258 0.0002639 8.665e-05 0.0001794 0.00014025 0.00017705 0.0001775 0.0001611 0.0001624 7.935e-05 0.00026115 9.77e-05 7.615e-05 0.000188 0.0001619 0.00016265 0.0001775 0.0001216 0.00017425 0.0001627 0.00012655 8.11e-05 0.00025895 0.0002521 0.0001876 0.0002611 7.47e-05
8 0.0001382 9.74e-05 0.0001615 8.125e-05 0.00015865 0.00020695 0.0001718 9.49e-05 0.0001095 0.00020555 0.0001794 0.00013315 9.105e-05 0.00012135 0.00017275 0.00015675 0.0001757 5.675e-05 0.0001475 0.0001753 0.0001149 0.00016525 0.0001395 0.00022345 0.0001392 0.0001799 9.75e-05 0.0001577 0.00015845 0.0001219 0.0001757 0.00020615 0.00017675 9.325e-05 0.0002252 9.49e-05 0.000224 0.00015635 0.0002255 0.0001761 0.0002238 0.00017595 0.0001756 0.000178 0.00014825 0.000206 0.00017545 9.75e-05 0.00015565 0.0001755 0.00020615 0.00010815 0.0001037 0.00014555 0.0001481 0.0001455 9.725e-05 0.00014825 8.675e-05 0.00019525 0.0001715 0.0001485 0.0002085 0.00012725 0.00020595 8.385e-05 0.00018775 0.0002234 9.74e-05 0.0001726 0.00010575 0.0001751 0.0001756 0.00017305 0.0001587 9.425e-05 0.0002058 0.00012565 0.0001314 0.0001649 0.00016255 0.00017925 0.00017555 8.27e-05 0.0001375 0.0001794 0.0001214 9.24e-05 0.000223 0.00021655 0.00016535 0.00020575 9.265e-05
9 0.0001269 0.0002314 0.00013985 0.0002306 0.00014585 2.175e-05 5.87e-05 0.00026095 0.00020555 4e-05 0.0001558 0.00015865 0.0002262 0.00012585 0.00012465 0.0001276 0.000144 0.0002062 0.00018925 0.0001467 0.0001386 0.00012635 0.000127 2.185e-05 0.00012705 0.0001096 0.00023145 0.0001501 0.00012025 0.00016515 0.000144 2.125e-05 0.0001523 0.00022345 4.025e-05 0.0002351 2.24e-05 0.00014655 4.025e-05 0.00014455 2.225e-05 0.00014045 0.0001439 0.00016335 0.00012395 2.135e-05 0.0001437 0.0002315 0.000127 0.00014375 2.125e-05 0.00024975 0.00016085 0.0001374 0.0001252 0.0001367 0.0002312 0.0001253 0.00024085 0.0001632 5.865e-05 0.0001567 4.035e-05 0.0001836 2.135e-05 0.0002316 2.01e-05 2.115e-05 0.00023165 0.00012455 0.00016435 0.0001435 0.0001439 0.00014745 0.0001463 0.0002396 2.145e-05 0.0002247 0.0002782 0.0001256 0.00015705 0.0001562 0.00014295 0.0002053 0.0001363 0.00015635 0.0002134 0.00022705 4.105e-05 5.16e-05 0.00012625 2.115e-05 0.00024935
