 slim_762400020 slim_762400042 slim_762400005 slim_762400038 slim_762400044 slim_762400013 slim_762399990 slim_762400012 slim_762399991 slim_762400014 slim_762400025 slim_762400037 slim_762400009 slim_762400041 slim_762400003 slim_762399993 slim_762400033 slim_762400028 slim_762400026 slim_762400008 slim_762400023 slim_762400004 slim_762400034 slim_762400001 slim_762399994 slim_762400024 slim_762400019 slim_762400031 slim_762399997 slim_762399992 slim_762400039 slim_762399996 slim_762400045 slim_762400011 slim_762400043 slim_762400007 slim_762400022 slim_762399999 slim_762400018 slim_762400006 slim_762400002 slim_762400010 slim_762400035 slim_762400030 slim_762400036 slim_762400040 slim_762400000 slim_762400016 slim_762399998 slim_762400021 slim_762400017 slim_762400032 slim_762400029 slim_762400015 slim_762399995 slim_762400027
0 1.8e-06 2.65e-06 2e-06 2.9e-06 2.65e-06 1.75e-06 1.85e-06 2.85e-06 2.3e-06 2.9e-06 2.15e-06 2.65e-06 2.4e-06 3.05e-06 2.35e-06 2.9e-06 1.95e-06 2.9e-06 1.9e-06 2.15e-06 1.65e-06 2.4e-06 2.3e-06 1.95e-06 2.45e-06 2.15e-06 1.7e-06 2.35e-06 2.4e-06 2.6e-06 2.8e-06 2e-06 2.3e-06 3.1e-06 1.9e-06 1.3e-06 2.05e-06 2.45e-06 2.35e-06 2.3e-06 2.6e-06 2e-06 2.65e-06 2.55e-06 2.9e-06 2.2e-06 2.35e-06 3.15e-06 2.5e-06 2.15e-06 2.9e-06 2.9e-06 2.8e-06 1.25e-06 2e-06 2.5e-06
1 2.65e-06 1.9e-06 2.05e-06 2.2e-06 1.7e-06 2.25e-06 2.35e-06 1.6e-06 1.75e-06 2.5e-06 1.8e-06 1.65e-06 1.6e-06 2.1e-06 2.55e-06 2.15e-06 2.85e-06 1.2e-06 1.95e-06 2.9e-06 2.55e-06 1.65e-06 1.75e-06 2e-06 1.85e-06 2.7e-06 2.25e-06 1.65e-06 1.8e-06 1.05e-06 1.9e-06 1.75e-06 1.45e-06 1.1e-06 1.75e-06 2.45e-06 2.25e-06 1.9e-06 2.35e-06 2.85e-06 1.8e-06 2.15e-06 2.1e-06 2.05e-06 2.15e-06 2.5e-06 1.6e-06 1.9e-06 2.15e-06 2.3e-06 2.7e-06 1.85e-06 3.2e-06 2.2e-06 1.65e-06 2.1e-06
2 2e-06 2.05e-06 1.6e-06 2.55e-06 1.55e-06 1.5e-06 1.6e-06 1.9e-06 1.5e-06 2.55e-06 1.35e-06 2.4e-06 1.45e-06 2.5e-06 1.9e-06 2.55e-06 2.25e-06 2.15e-06 1.35e-06 2.85e-06 1.65e-06 2e-06 1.6e-06 8e-07 2.2e-06 2.65e-06 1.2e-06 2e-06 2.25e-06 2.05e-06 2.35e-06 1.5e-06 1.8e-06 2.1e-06 1.65e-06 1.7e-06 2.5e-06 1.6e-06 2.4e-06 2.15e-06 2.1e-06 2.45e-06 2.05e-06 1.7e-06 2.6e-06 1.8e-06 1.4e-06 2.35e-06 2.25e-06 2.8e-06 2.65e-06 2.05e-06 3.15e-06 1.5e-06 1.95e-06 2.5e-06
3 2.9e-06 2.2e-06 2.55e-06 2.5e-06 1.8e-06 3.05e-06 3.15e-06 2.3e-06 2.3e-06 1.5e-06 2.4e-06 2.9e-06 2.35e-06 1.6e-06 2.2e-06 2.1e-06 2.9e-06 2.1e-06 2.75e-06 2.15e-06 3.1e-06 2.05e-06 2.7e-06 2.5e-06 2.65e-06 2.1e-06 2.7e-06 2.5e-06 2.3e-06 2.2e-06 1.45e-06 2.7e-06 2.15e-06 1.8e-06 2.5e-06 2.65e-06 2.3e-06 2.1e-06 2.25e-06 2.6e-06 2.05e-06 1.95e-06 2.95e-06 2.6e-06 2.65e-06 2.05e-06 2.3e-06 1.65e-06 2.85e-06 2.2e-06 2.05e-06 2.1e-06 1.8e-06 2.95e-06 2.6e-06 1.9e-06
4 2.65e-06 1.7e-06 1.55e-06 1.8e-06 1.7e-06 2.1e-06 2.2e-06 1.6e-06 1.75e-06 1.95e-06 1.65e-06 2.55e-06 1.7e-06 1.75e-06 2.3e-06 2.25e-06 2.8e-06 1.6e-06 2.3e-06 3.1e-06 2.5e-06 1.7e-06 2.15e-06 1.5e-06 2.4e-06 2.9e-06 1.7e-06 2.2e-06 2.15e-06 1.75e-06 1.8e-06 2.2e-06 1.65e-06 1.25e-06 1.7e-06 2.55e-06 2.8e-06 1.65e-06 2.6e-06 2.9e-06 1.7e-06 1.9e-06 2.45e-06 1.8e-06 2.4e-06 2.35e-06 1.65e-06 1.2e-06 2.6e-06 2.95e-06 2.3e-06 1.55e-06 3.1e-06 2.25e-06 2.25e-06 2.35e-06
5 1.75e-06 2.25e-06 1.5e-06 3.05e-06 2.1e-06 1.9e-06 1.05e-06 1.75e-06 1.95e-06 3.15e-06 1.8e-06 2.35e-06 2e-06 3e-06 2.55e-06 2.9e-06 2.25e-06 2.2e-06 1.8e-06 3.1e-06 1.35e-06 2.3e-06 1.9e-06 1.45e-06 2.3e-06 2.9e-06 1.35e-06 1.95e-06 2.45e-06 2.2e-06 2.85e-06 1.8e-06 2.15e-06 2.55e-06 1.7e-06 1.95e-06 2.6e-06 2.15e-06 2.2e-06 2.6e-06 2.45e-06 2.6e-06 2.25e-06 2e-06 2.25e-06 2.4e-06 1.95e-06 2.9e-06 2.35e-06 2.9e-06 3.1e-06 1.9e-06 3.55e-06 1.45e-06 2.05e-06 2.75e-06
6 1.85e-06 2.35e-06 1.6e-06 3.15e-06 2.2e-06 1.05e-06 2.1e-06 1.85e-06 2.05e-06 3.25e-06 1.9e-06 2.45e-06 2.1e-06 3.1e-06 2.65e-06 3e-06 2.35e-06 2.3e-06 1.9e-06 3.2e-06 1.4e-06 2.4e-06 2e-06 1.55e-06 2.4e-06 3e-06 1.45e-06 2.05e-06 2.55e-06 2.3e-06 2.95e-06 1.9e-06 2.25e-06 2.65e-06 1.8e-06 2.05e-06 2.7e-06 2.25e-06 2.3e-06 2.7e-06 2.55e-06 2.7e-06 2.35e-06 2.1e-06 2.35e-06 2.5e-06 2.05e-06 3e-06 2.45e-06 3e-06 3.2e-06 1.95e-06 3.65e-06 1.55e-06 2.15e-06 2.85e-06
7 2.85e-06 1.6e-06 1.9e-06 2.3e-06 1.6e-06 1.75e-06 1.85e-06 2.2e-06 1.8e-06 2.6e-06 2e-06 2.3e-06 1.75e-06 2.25e-06 2.65e-06 2.45e-06 3.1e-06 1.25e-06 2.35e-06 3.25e-06 2.4e-06 1.9e-06 2.05e-06 1.85e-06 2.2e-06 3.1e-06 2.05e-06 1.95e-06 2.15e-06 1.6e-06 2.05e-06 2e-06 1.75e-06 1.2e-06 1.8e-06 2.7e-06 2.7e-06 1.95e-06 2.25e-06 3e-06 2.1e-06 2.45e-06 2.35e-06 2e-06 2.05e-06 2.6e-06 1.7e-06 2e-06 2.5e-06 3e-06 2.9e-06 1.4e-06 3.4e-06 2.4e-06 2.1e-06 2.35e-06
8 2.3e-06 1.75e-06 1.5e-06 2.3e-06 1.75e-06 1.95e-06 2.05e-06 1.8e-06 2.7e-06 2.55e-06 1.8e-06 2.3e-06 1.5e-06 2.35e-06 2.2e-06 2.4e-06 2.6e-06 1.75e-06 1.7e-06 2.9e-06 2.15e-06 1.85e-06 1.8e-06 1.45e-06 2.05e-06 2.6e-06 1.8e-06 2e-06 1.95e-06 1.75e-06 2.15e-06 1.55e-06 1.7e-06 1.6e-06 1.7e-06 2e-06 2.4e-06 1.6e-06 2.45e-06 2.45e-06 2e-06 2.3e-06 2.1e-06 2.05e-06 2.5e-06 2.1e-06 1.45e-06 2.15e-06 2.3e-06 2.75e-06 2.7e-06 1.95e-06 3.2e-06 1.9e-06 1.85e-06 2.2e-06
9 2.9e-06 2.5e-06 2.55e-06 1.5e-06 1.95e-06 3.15e-06 3.25e-06 2.6e-06 2.55e-06 2.4e-06 2.5e-06 3.15e-06 2.5e-06 1.65e-06 2.1e-06 2.1e-06 2.75e-06 2.45e-06 2.8e-06 2.1e-06 3.2e-06 2e-06 2.8e-06 2.5e-06 2.9e-06 2.2e-06 2.75e-06 2.7e-06 2.6e-06 2.5e-06 1.6e-06 2.85e-06 2.4e-06 2.2e-06 2.7e-06 2.6e-06 2.45e-06 2.35e-06 2.35e-06 2.55e-06 2.25e-06 2.05e-06 3.05e-06 2.75e-06 2.9e-06 2e-06 2.45e-06 1.55e-06 3.05e-06 2.25e-06 1.65e-06 2.45e-06 1.75e-06 3.05e-06 2.85e-06 2.15e-06
