 slim_762287542 slim_762287560 slim_762287591 slim_762287575 slim_762287576 slim_762287568 slim_762287590 slim_762287544 slim_762287577 slim_762287543 slim_762287572 slim_762287565 slim_762287592 slim_762287545 slim_762287552 slim_762287548 slim_762287555 slim_762287579 slim_762287578 slim_762287567 slim_762287547 slim_762287580 slim_762287588 slim_762287569 slim_762287553 slim_762287584 slim_762287557 slim_762287538 slim_762287551 slim_762287581 slim_762287554 slim_762287585 slim_762287582 slim_762287549 slim_762287574 slim_762287583 slim_762287561 slim_762287539 slim_762287566 slim_762287570 slim_762287541 slim_762287558 slim_762287571 slim_762287559 slim_762287562 slim_762287546 slim_762287563 slim_762287550 slim_762287540 slim_762287573 slim_762287564 slim_762287587 slim_762287556 slim_762287589 slim_762287586
0 1.7e-06 2.8e-06 3.05e-06 1.85e-06 2.7e-06 2.45e-06 2.4e-06 2.1e-06 1.8e-06 2.05e-06 2.05e-06 2.85e-06 2.85e-06 1.9e-06 1.2e-06 2.2e-06 1.95e-06 2.15e-06 1.1e-06 2.35e-06 2.3e-06 2.65e-06 2.65e-06 1.65e-06 1.75e-06 2.3e-06 2.45e-06 2.35e-06 2e-06 2.8e-06 3.15e-06 2.25e-06 3.05e-06 2.1e-06 2.85e-06 2.3e-06 2.6e-06 1.95e-06 1.65e-06 2.45e-06 3.1e-06 1.9e-06 2.5e-06 2e-06 1.75e-06 1.8e-06 1.1e-06 2.85e-06 2.3e-06 3e-06 1.55e-06 2.05e-06 2.75e-06 1.9e-06 2.7e-06
1 2.8e-06 1.5e-06 1.75e-06 1.95e-06 7.5e-07 8.5e-07 8e-07 2.15e-06 2.95e-06 2.1e-06 2.6e-06 1.05e-06 1.05e-06 2.15e-06 2.95e-06 3.35e-06 2.4e-06 1.85e-06 2.8e-06 1.6e-06 1.6e-06 2.15e-06 2.15e-06 1.95e-06 2.15e-06 1.8e-06 1.2e-06 2.1e-06 1.95e-06 9.5e-07 1.1e-06 1.4e-06 7.5e-07 2.05e-06 1.05e-06 1.15e-06 9e-07 1.95e-06 1.95e-06 1.1e-06 1e-06 3.05e-06 9.5e-07 2.05e-06 2.6e-06 1.9e-06 3.1e-06 1.05e-06 1.45e-06 1.55e-06 2.6e-06 2.6e-06 1.15e-06 3.05e-06 2.4e-06
2 3.05e-06 1.75e-06 1.9e-06 2.65e-06 1.65e-06 1.65e-06 1.8e-06 2.55e-06 2.75e-06 2.35e-06 2.3e-06 1.65e-06 1.65e-06 2.85e-06 3.25e-06 3e-06 2.2e-06 2.3e-06 3.25e-06 2.05e-06 2.05e-06 2.05e-06 2.05e-06 2.3e-06 2.05e-06 1.55e-06 1.3e-06 2.65e-06 2.75e-06 1.65e-06 1.7e-06 2.05e-06 1.35e-06 2.25e-06 1.65e-06 1.6e-06 1.95e-06 2.8e-06 2.3e-06 1.95e-06 1.5e-06 2.85e-06 1.55e-06 2.45e-06 2.75e-06 2.3e-06 3.15e-06 1.55e-06 2.1e-06 1.7e-06 2.6e-06 2.3e-06 1.15e-06 2.75e-06 2.1e-06
3 1.85e-06 1.95e-06 2.65e-06 2.7e-06 1.85e-06 1.65e-06 1.5e-06 1.85e-06 2.4e-06 2.35e-06 2.55e-06 2.1e-06 2.1e-06 2e-06 1.65e-06 2.55e-06 1.9e-06 1.85e-06 1.5e-06 1.9e-06 1.9e-06 2.5e-06 2.5e-06 1.9e-06 1.85e-06 1.8e-06 1.85e-06 2.35e-06 1.6e-06 2.05e-06 2.4e-06 1.45e-06 2.35e-06 2.4e-06 2.1e-06 1.65e-06 1.8e-06 1.8e-06 1.9e-06 1.8e-06 2.35e-06 2.55e-06 1.75e-06 1.8e-06 1.6e-06 1.75e-06 1.9e-06 2.15e-06 1.5e-06 2.4e-06 1.95e-06 2.55e-06 2.2e-06 2.45e-06 2.5e-06
4 2.7e-06 7.5e-07 1.65e-06 1.85e-06 1.3e-06 7.5e-07 7e-07 2.05e-06 2.85e-06 2e-06 2.5e-06 9.5e-07 9.5e-07 2.05e-06 2.85e-06 3.25e-06 2.3e-06 1.75e-06 2.7e-06 1.5e-06 1.5e-06 2.05e-06 2.05e-06 1.85e-06 2.05e-06 1.7e-06 1.1e-06 2e-06 1.95e-06 8.5e-07 1e-06 1.3e-06 6.5e-07 1.95e-06 9.5e-07 1.05e-06 9e-07 1.85e-06 1.85e-06 1e-06 9e-07 2.95e-06 8.5e-07 1.95e-06 2.5e-06 1.8e-06 3e-06 9.5e-07 1.35e-06 1.45e-06 2.5e-06 2.5e-06 1.05e-06 2.95e-06 2.3e-06
5 2.45e-06 8.5e-07 1.65e-06 1.65e-06 7.5e-07 0.0 2.5e-07 1.75e-06 2.65e-06 2e-06 2.4e-06 6.5e-07 6.5e-07 1.9e-06 2.65e-06 3.05e-06 2.1e-06 1.75e-06 2.35e-06 1.4e-06 1.4e-06 1.65e-06 1.65e-06 1.4e-06 1.7e-06 1.25e-06 5.5e-07 2.05e-06 1.85e-06 5.5e-07 1.1e-06 9.5e-07 1e-06 2e-06 6.5e-07 5.5e-07 7.5e-07 1.75e-06 1.4e-06 5e-07 1.15e-06 2.75e-06 2e-07 1.75e-06 2.2e-06 1.35e-06 2.9e-06 7.5e-07 1e-06 1.25e-06 2.15e-06 2.4e-06 1.05e-06 2.75e-06 2.3e-06
6 2.4e-06 8e-07 1.8e-06 1.5e-06 7e-07 2.5e-07 5e-07 1.85e-06 2.7e-06 2.05e-06 2.45e-06 8.5e-07 8.5e-07 1.9e-06 2.6e-06 3.1e-06 2.15e-06 1.8e-06 2.3e-06 1.25e-06 1.35e-06 1.85e-06 1.85e-06 1.5e-06 1.75e-06 1.4e-06 7.5e-07 2.1e-06 1.7e-06 7.5e-07 1.2e-06 9e-07 1.15e-06 2.05e-06 8.5e-07 6e-07 7e-07 1.6e-06 1.5e-06 6.5e-07 1.3e-06 2.8e-06 4.5e-07 1.85e-06 2.25e-06 1.45e-06 2.85e-06 9.5e-07 9.5e-07 1.35e-06 2.2e-06 2.45e-06 1.2e-06 2.8e-06 2.45e-06
7 2.1e-06 2.15e-06 2.55e-06 1.85e-06 2.05e-06 1.75e-06 1.85e-06 3.3e-06 2.55e-06 2.3e-06 2.5e-06 2.05e-06 2.05e-06 1.95e-06 1.85e-06 2.65e-06 1.9e-06 1.95e-06 1.9e-06 2.2e-06 2.1e-06 2.5e-06 2.5e-06 2e-06 2.05e-06 1.9e-06 1.9e-06 2.25e-06 1.95e-06 2e-06 2.25e-06 1.85e-06 2.15e-06 2.3e-06 2.05e-06 1.95e-06 2.05e-06 2.1e-06 2e-06 1.8e-06 2.15e-06 2.65e-06 1.7e-06 1.7e-06 1.7e-06 1.85e-06 1.95e-06 1.95e-06 1.9e-06 2.4e-06 2.1e-06 2.5e-06 2.1e-06 2.6e-06 2.3e-06
8 1.8e-06 2.95e-06 2.75e-06 2.4e-06 2.85e-06 2.65e-06 2.7e-06 2.55e-06 3.1e-06 2.6e-06 2.7e-06 2.9e-06 2.9e-06 2.5e-06 1.95e-06 2.05e-06 2.5e-06 2.5e-06 1.85e-06 3e-06 2.45e-06 2.15e-06 2.15e-06 2.35e-06 2.25e-06 2.6e-06 2.7e-06 2.65e-06 2.55e-06 2.85e-06 3.05e-06 2.6e-06 2.95e-06 2.6e-06 2.9e-06 2.7e-06 2.95e-06 2.5e-06 2.35e-06 2.8e-06 3e-06 1.7e-06 2.65e-06 2.4e-06 2.3e-06 2.2e-06 2.1e-06 2.85e-06 2.65e-06 3.1e-06 2.3e-06 2.7e-06 2.85e-06 1.65e-06 2.75e-06
9 2.05e-06 2.1e-06 2.35e-06 2.35e-06 2e-06 2e-06 2.05e-06 2.3e-06 2.6e-06 3.4e-06 2.1e-06 1.95e-06 1.95e-06 2.2e-06 2.45e-06 2.9e-06 2.25e-06 2.25e-06 2.55e-06 2.2e-06 2.2e-06 2.45e-06 2.45e-06 1.85e-06 2.25e-06 2.25e-06 2e-06 2.2e-06 2.4e-06 1.9e-06 1.95e-06 2.3e-06 1.9e-06 1.75e-06 1.95e-06 2.05e-06 2e-06 2.35e-06 1.85e-06 2e-06 1.85e-06 2.7e-06 2e-06 2.1e-06 2.45e-06 2.25e-06 2.05e-06 1.85e-06 2.35e-06 2.35e-06 2.15e-06 2.1e-06 1.95e-06 2.65e-06 2.45e-06
