 slim_337516398 slim_337516432 slim_337516456 slim_337516335 slim_337516491 slim_337516482 slim_337516149 slim_337516409 slim_337516497 slim_337516313 slim_337516484 slim_337516521 slim_337516534 slim_337516419 slim_337516538 slim_337516523 slim_337516540 slim_337516532 slim_337516457 slim_337516522 slim_337516509 slim_337516500 slim_337516483 slim_337516340 slim_337516513 slim_337515921 slim_337516365 slim_337516502 slim_337516381 slim_337516519 slim_337516418 slim_337516492 slim_337516505 slim_337516299 slim_337516498 slim_337516451 slim_337516355 slim_337516531 slim_337516246 slim_337516476 slim_337516428 slim_337516477 slim_337516506 slim_337516530 slim_337516473 slim_337516439 slim_337516447 slim_337516528 slim_337516520 slim_337516132 slim_337516488 slim_337516392 slim_337516454 slim_337516404 slim_337516245 slim_337516318 slim_337516368 slim_337516430 slim_337516517 slim_337516450 slim_337516514 slim_337516478 slim_337515913 slim_337516307 slim_337516510 slim_337515993 slim_337516471 slim_337516480 slim_337516391 slim_337516489 slim_337516524 slim_337516525 slim_337516511 slim_337516495 slim_337516281 slim_337516499 slim_337516405 slim_337516453 slim_337516493 slim_337516527 slim_337516382 slim_337516459 slim_337516512 slim_337516486 slim_337516507 slim_337516411 slim_337516041 slim_337516535
0 1.2e-06 0.00014525 0.0002276 0.00024085 9.475e-05 0.00019595 0.0001051 9.795e-05 2.8e-06 6.995e-05 0.00033575 0.00028995 0.000212 0.0001533 0.0001945 0.00028095 0.0002409 0.00010245 0.00014005 7.785e-05 0.00018975 7.685e-05 0.000278 0.0002377 0.00015295 0.000236 0.0003012 0.00023705 0.00026365 0.0002349 0.00031385 0.00019145 0.00023505 0.00024635 0.00016125 0.0001709 0.00020585 0.00023535 0.00019575 0.0002364 0.00015795 0.0002064 0.00017005 0.00019595 0.00016985 0.0001451 0.00014255 0.00015795 0.0002266 0.00019435 0.0002887 0.00019445 0.0001009 7e-07 0.00015885 0.0001538 0.0002294 6.995e-05 0.0001985 7.15e-05 0.00025275 9.48e-05 0.0002456 0.0002283 7.095e-05 0.0003144 0.0001475 7.52e-05 1.75e-06 0.0001567 0.00012605 0.00020635 7.805e-05 0.00019685 0.00015285 0.0002363 0.0001725 0.00022885 0.00018765 0.0001939 0.0001529 0.0001199 0.00014495 0.0001441 0.0002388 0.00024795 0.00012095 0.000194
1 0.00014525 1.99e-05 0.000229 0.0002476 0.00010095 0.00019905 0.0001552 5.265e-05 0.00014425 7.85e-05 0.00019705 0.0001531 0.00024835 0.0001584 5.76e-05 0.00018945 0.00023165 0.00015145 1.12e-05 8.405e-05 5.835e-05 0.0002199 0.0001428 0.0001026 6.07e-05 0.00014615 0.0001837 0.00014555 0.00012635 0.00023795 0.00017675 0.0001864 0.0002381 0.00024775 0.0002882 7.935e-05 0.0002547 0.0002392 0.00019905 0.00014655 0.00028805 0.000118 0.0001714 0.00019925 0.0001712 0.0001533 0.00016665 0.00028805 9.79e-05 5.745e-05 0.00019965 5.755e-05 0.00024305 0.0001452 0.00016335 0.0001585 9.51e-05 7.855e-05 6.365e-05 7.905e-05 0.00011495 0.000101 0.00010595 9.69e-05 0.0001594 0.00017565 6.145e-05 7.65e-05 0.00014475 0.00015805 7.77e-05 0.0001619 0.00012815 0.00010725 0.000294 0.00014645 4.335e-05 9.72e-05 0.0001379 0.0001077 0.00029425 0.00012465 1.11e-05 0.0001539 0.00010385 0.00015645 0.00026225 0.0001073
2 0.0002276 0.000229 0.0001516 9.6e-05 0.00020455 0.00014885 0.00017355 0.00022915 0.0002274 0.00022835 0.00011255 0.0001687 8.245e-05 0.0001577 0.00022445 8.21e-05 8.635e-05 0.0001778 0.00022955 0.00023275 0.00022545 0.0001519 0.0001584 0.00016755 0.000202 0.00013575 8.905e-05 0.0001345 0.00014475 8.6e-05 9.05e-05 0.00014385 8.615e-05 9.58e-05 7.765e-05 0.0001929 8.22e-05 8.675e-05 0.00014825 0.00013615 7.745e-05 0.00016275 0.0001434 0.00014845 0.0001432 0.0001525 0.0001566 7.745e-05 0.00016295 0.0002243 9.295e-05 0.0002244 0.00012835 0.00022755 0.00016175 0.00015685 0.0001613 0.0002284 0.00022975 0.00022895 0.00015345 0.0002046 0.0001725 0.0001628 0.0002192 8.875e-05 0.00020255 0.0002293 0.0002275 0.00015615 0.00020455 0.0001315 0.0002017 0.000198 7.685e-05 0.00013605 0.0002078 0.00016315 0.00016135 0.00015405 7.65e-05 0.0002242 0.0002287 0.00015265 0.0002206 0.00014605 0.000109 0.00015415
3 0.00024085 0.0002476 9.6e-05 0.0001793 0.0002176 0.0001534 0.00018695 0.00024215 0.00024065 0.00024145 0.00010225 0.00015955 9.195e-05 0.00017525 0.0002344 9.79e-05 0.00010125 0.00019125 0.0002424 0.0002514 0.00022965 0.00016545 0.0001642 0.00018765 0.00022115 0.0001506 9.71e-05 0.00014625 0.0001539 0.000101 0.0001073 0.0001429 0.00010115 9.58e-05 9.13e-05 0.0002073 9.18e-05 0.0001017 0.0001529 0.000151 9.105e-05 0.00017745 0.00015795 0.0001531 0.00015775 0.00016585 0.00016635 9.105e-05 0.00017735 0.00023425 0.0001036 0.00023435 0.00014185 0.0002408 0.00017645 0.0001758 0.00017265 0.0002415 0.0002395 0.00024205 0.0001693 0.00021765 0.00017785 0.00017735 0.0002182 0.00010245 0.0002158 0.00024245 0.00024075 0.0001715 0.0002237 0.00014095 0.00021515 0.0002025 9.05e-05 0.0001509 0.0002222 0.0001777 0.00017295 0.00016725 9.025e-05 0.00022855 0.0002473 0.00016585 0.00021605 0.00014595 0.00012245 0.00016735
4 9.475e-05 0.00010095 0.00020455 0.0002176 0.0001863 0.0001966 0.00014775 9.41e-05 9.435e-05 9.46e-05 0.0002457 0.0002242 0.00020345 0.00015485 0.00015275 0.00021175 0.0002119 0.00012335 9.43e-05 0.0001052 0.0001465 0.0001458 0.0002126 0.0001725 0.00012925 0.0001906 0.0002192 0.0001913 0.00017405 0.00021225 0.00022435 0.00018485 0.0002124 0.00022335 0.0001978 0.00013605 0.0002037 0.0002132 0.00019685 0.000191 0.0001967 0.00016215 0.00015795 0.00019705 0.00015775 0.0001457 0.0001525 0.0001967 0.0001621 0.0001526 0.0002204 0.0001527 0.0001448 9.47e-05 0.00016125 0.00015605 0.00016115 9.465e-05 0.00015705 9.545e-05 0.00017365 9.33e-05 0.0001797 0.0001614 0.00013515 0.00022455 0.00012425 9.585e-05 9.455e-05 0.00015755 0.00010105 0.00018095 0.00012425 0.0001752 0.00019595 0.0001909 0.00010775 0.00016185 0.0001622 0.0001469 0.0001963 0.00014605 0.00010115 0.0001461 0.00019715 0.0002022 0.00018825 0.00014655
5 0.00019595 0.00019905 0.00014885 0.0001534 0.0001966 0.0002901 0.00017075 0.00019875 0.00019535 0.0001973 0.000157 0.00015315 0.0001508 0.00017225 0.00017185 0.0001537 0.0001522 0.00017005 0.0001992 0.000197 0.00017245 0.0001712 0.0001521 0.00017915 0.0001725 0.0001523 0.00015935 0.00015285 0.00017505 0.0001526 0.0001594 0.00014765 0.00015275 0.00015355 0.00014535 0.00017725 0.00015165 0.00015135 0.0001456 0.0001527 0.00014635 0.00017865 0.0001778 0.0001458 0.0001776 0.0001724 0.00017785 0.00014635 0.00017915 0.0001717 0.0001562 0.0001718 0.00017015 0.0001959 0.0001774 0.00017205 0.00017945 0.00019735 0.0001721 0.0001979 0.0001843 0.00019665 0.0001799 0.00017905 0.0001719 0.00015945 0.0001724 0.0001989 0.00019565 0.00017755 0.0001979 0.0001524 0.000171 0.0001453 0.0001453 0.0001526 0.0002032 0.0001794 0.00017935 0.00017225 0.00014575 0.0001706 0.00019875 0.0001724 0.00014505 0.00015335 0.00015535 0.00017235
6 0.0001051 0.0001552 0.00017355 0.00018695 0.00014775 0.00017075 0.0002094 0.00012985 0.0001059 0.0001273 0.00023545 0.00021815 0.00014995 0.0001559 0.0001778 0.0001782 0.00018135 0.00012565 0.00015035 0.00013615 0.0001734 0.00012535 0.00020685 0.0001937 0.00013345 0.0001617 0.0002003 0.00016195 0.0002151 0.00018165 0.00021375 0.00016245 0.0001818 0.00019245 0.0001449 0.00015075 0.00015065 0.00018085 0.00017065 0.0001621 0.00014485 0.0001627 0.00017095 0.00017085 0.00017075 0.0001472 0.0001442 0.00014485 0.00018325 0.00017765 0.0001855 0.00017775 0.0001452 0.0001048 0.00016125 0.0001564 0.0001841 0.0001274 0.0001826 0.00012835 0.0002076 0.0001478 0.0002001 0.000184 0.00012245 0.0002135 0.000128 0.00012965 0.0001054 0.0001578 0.00015425 0.0001318 0.0001055 0.0001507 0.00014545 0.000162 0.0001789 0.00018435 0.00016395 0.00014745 0.0001456 0.0001504 0.0001549 0.0001468 0.0001958 0.000173 0.0001261 0.00014755
7 9.795e-05 5.265e-05 0.00022915 0.00024215 9.41e-05 0.00019875 0.00012985 8.73e-05 9.755e-05 7.16e-05 0.00024485 0.0002009 0.00022875 0.0001567 0.0001062 0.0002119 0.00023675 0.00012605 4.405e-05 8.375e-05 9.8e-05 0.00017225 0.00018945 0.0001484 8.15e-05 0.00016745 0.0002186 0.000168 0.00017425 0.00023695 0.0002239 0.0001852 0.0002371 0.0002479 0.00024705 0.0001023 0.0002289 0.0002384 0.0001987 0.00016785 0.00024625 0.00013895 0.00017205 0.0001989 0.00017185 0.00014665 0.0001538 0.00024625 0.0001387 0.00010605 0.00022115 0.00010615 0.00019535 9.79e-05 0.0001627 0.00015785 0.0001361 7.165e-05 0.0001101 7.085e-05 0.00016195 9.415e-05 0.00015585 0.00013665 0.00011025 0.00022395 7.575e-05 6.845e-05 9.775e-05 0.00015885 7.61e-05 0.0001578 0.00010285 0.0001292 0.0002461 0.00016775 8.415e-05 0.0001362 0.0001362 0.00012235 0.0002463 0.00012465 5.245e-05 0.0001477 0.00015115 0.0001789 0.00021405 0.0001224
8 2.8e-06 0.00014425 0.0002274 0.00024065 9.435e-05 0.00019535 0.0001059 9.755e-05 2e-07 7.065e-05 0.00033545 0.00028965 0.0002116 0.0001538 0.0001941 0.00028065 0.0002405 0.00010215 0.00013965 7.96e-05 0.00018945 7.78e-05 0.0002777 0.0002379 0.00015255 0.0002357 0.0003009 0.00023675 0.00026345 0.0002347 0.00031355 0.00019105 0.00023485 0.00024615 0.00016085 0.0001701 0.00020565 0.00023515 0.00019555 0.0002361 0.0001583 0.000207 0.00016935 0.00019575 0.00016915 0.0001453 0.0001434 0.0001583 0.0002273 0.00019395 0.0002884 0.00019405 0.00010085 2.65e-06 0.00015965 0.0001545 0.000229 7.07e-05 0.0001987 7.205e-05 0.00025195 9.44e-05 0.0002447 0.0002279 7.06e-05 0.0003141 0.0001472 7.54e-05 1.45e-06 0.00015525 0.00012585 0.00020605 7.89e-05 0.00019655 0.00015215 0.000236 0.0001732 0.00022855 0.00018735 0.0001936 0.0001524 0.0001207 0.00014455 0.0001449 0.0002385 0.00024765 0.0001211 0.0001936
9 6.995e-05 7.85e-05 0.00022835 0.00024145 9.46e-05 0.0001973 0.0001273 7.16e-05 7.065e-05 0.0001391 0.0002697 0.0002248 0.0002273 0.00015475 0.0001297 0.0002358 0.00023575 0.0001242 7.175e-05 8.07e-05 0.00012335 0.00014505 0.0002131 0.00017245 0.00010675 0.0001911 0.0002432 0.0001919 0.00019835 0.0002359 0.00024825 0.0001852 0.00023605 0.0002471 0.00022185 0.00012595 0.00022735 0.00023685 0.0001972 0.0001915 0.00021955 0.00016205 0.000171 0.0001974 0.0001708 0.0001455 0.000152 0.00021955 0.00016185 0.00012955 0.0002443 0.00012965 0.0001686 6.965e-05 0.0001606 0.0001558 0.00016235 6.965e-05 0.0001337 7.12e-05 0.00018675 9.465e-05 0.00018005 0.00016085 0.00011195 0.00024855 0.0001011 7.2e-05 7.02e-05 0.0001577 0.00010165 0.00018145 0.00010035 0.0001524 0.00022 0.0001914 0.0001075 0.000162 0.0001625 0.000148 0.00022015 0.0001221 7.855e-05 0.0001457 0.00017435 0.0002028 0.0001881 0.0001478
