 slim_762505610 slim_762505597 slim_762505618 slim_762505615 slim_762505588 slim_762505572 slim_762505581 slim_762505619 slim_762505590 slim_762505612 slim_762505613 slim_762505624 slim_762505607 slim_762505608 slim_762505611 slim_762505580 slim_762505577 slim_762505570 slim_762505601 slim_762505594 slim_762505621 slim_762505592 slim_762505569 slim_762505600 slim_762505591 slim_762505598 slim_762505622 slim_762505595 slim_762505596 slim_762505593 slim_762505586 slim_762505575 slim_762505576 slim_762505623 slim_762505579 slim_762505587 slim_762505582 slim_762505606 slim_762505574 slim_762505605 slim_762505616 slim_762505620 slim_762505604 slim_762505585 slim_762505584 slim_762505617 slim_762505609 slim_762505602 slim_762505589 slim_762505583 slim_762505614 slim_762505599 slim_762505578 slim_762505571 slim_762505603 slim_762505573
0 2.1e-06 1.8e-06 2.1e-06 2e-06 2.2e-06 1.95e-06 2.3e-06 1.8e-06 1.5e-06 1.55e-06 1.35e-06 1.9e-06 1.05e-06 1.85e-06 1.75e-06 1.85e-06 1.7e-06 2.15e-06 1.95e-06 2e-06 2.05e-06 1.45e-06 2.05e-06 1.65e-06 2.3e-06 2.25e-06 1.95e-06 1.75e-06 1.65e-06 1.8e-06 1.55e-06 1.3e-06 1.8e-06 2e-06 1.8e-06 1.8e-06 2.3e-06 1.25e-06 1.8e-06 2.4e-06 1.95e-06 1.6e-06 2e-06 1.85e-06 1.85e-06 2.1e-06 1.4e-06 1.9e-06 1.6e-06 2.85e-06 1.65e-06 2e-06 1.55e-06 1.95e-06 1.95e-06 1.95e-06
1 1.8e-06 2.9e-06 2.8e-06 2.6e-06 2.75e-06 2.35e-06 2.5e-06 2.3e-06 2.3e-06 2.15e-06 1.95e-06 2.5e-06 1.75e-06 2.4e-06 2.05e-06 2.35e-06 2.35e-06 2.4e-06 2.55e-06 2.55e-06 2.15e-06 2.1e-06 2.45e-06 2.3e-06 2.75e-06 2.15e-06 2.4e-06 1.9e-06 2.25e-06 2.55e-06 2.15e-06 1.8e-06 2.45e-06 1.95e-06 1.9e-06 2.4e-06 2.45e-06 1.85e-06 2.35e-06 2.9e-06 2.55e-06 2.25e-06 2.4e-06 2.6e-06 2.4e-06 2.65e-06 2.05e-06 2.55e-06 2.05e-06 3.25e-06 2.25e-06 2.25e-06 1.9e-06 2.3e-06 2.4e-06 2.4e-06
2 2.1e-06 2.8e-06 1.1e-06 2.4e-06 1.6e-06 2.45e-06 2.65e-06 2.7e-06 1.95e-06 2.1e-06 2.7e-06 2.3e-06 2.05e-06 2.35e-06 2.7e-06 2.5e-06 1.55e-06 1.6e-06 2e-06 1.65e-06 2.45e-06 1.65e-06 1.4e-06 1.9e-06 1.9e-06 2.1e-06 2.85e-06 2.75e-06 2.2e-06 1.05e-06 2.85e-06 2.7e-06 1.65e-06 2.6e-06 2.3e-06 2.65e-06 2.6e-06 2.65e-06 1.5e-06 2.3e-06 2e-06 1.75e-06 1.85e-06 1.15e-06 2.7e-06 2.15e-06 1.55e-06 1.65e-06 2.5e-06 3e-06 2.15e-06 2.3e-06 2.55e-06 2.5e-06 2.5e-06 2.5e-06
3 2e-06 2.6e-06 2.4e-06 2.1e-06 1.8e-06 1.1e-06 2.7e-06 1.85e-06 1.1e-06 1.75e-06 2.75e-06 1.05e-06 1.95e-06 1.7e-06 2.65e-06 2e-06 2.55e-06 2e-06 1.3e-06 2.25e-06 2.05e-06 2.45e-06 2.2e-06 2.5e-06 2.55e-06 2.4e-06 2.55e-06 2.35e-06 1.85e-06 1.9e-06 2.45e-06 2.9e-06 2.55e-06 1.7e-06 1.8e-06 2.95e-06 2.55e-06 2.85e-06 1.65e-06 2.3e-06 1.3e-06 2.5e-06 1.95e-06 1.8e-06 2.85e-06 2.05e-06 2.55e-06 2.65e-06 1.9e-06 3.2e-06 2.3e-06 1.45e-06 2.15e-06 2.05e-06 1.65e-06 1.65e-06
4 2.2e-06 2.75e-06 1.6e-06 1.8e-06 2.6e-06 1.35e-06 2.85e-06 2e-06 1.85e-06 2.1e-06 2.75e-06 1.7e-06 2.15e-06 1.95e-06 2.8e-06 2e-06 2e-06 1.7e-06 1.55e-06 2e-06 2.2e-06 2.1e-06 1.75e-06 2.25e-06 2.3e-06 2.3e-06 2.7e-06 2.5e-06 2.2e-06 1.65e-06 2.5e-06 2.85e-06 2.05e-06 2.05e-06 2.05e-06 2.75e-06 2.7e-06 2.8e-06 1.5e-06 2.45e-06 1.55e-06 2.15e-06 1.9e-06 1.55e-06 2.9e-06 2.25e-06 2.2e-06 2.15e-06 1.95e-06 3.15e-06 2.35e-06 1.6e-06 2.3e-06 2.3e-06 1.9e-06 1.9e-06
5 1.95e-06 2.35e-06 2.45e-06 1.1e-06 1.35e-06 2e-07 2.7e-06 1.1e-06 1.65e-06 1.85e-06 2.35e-06 1.05e-06 1.9e-06 1.25e-06 2.55e-06 1.65e-06 2.5e-06 1.85e-06 1.1e-06 2.1e-06 1.7e-06 2.25e-06 2.25e-06 2.35e-06 2.5e-06 2.25e-06 2.3e-06 2e-06 1.95e-06 2.15e-06 1.9e-06 2.65e-06 2.5e-06 1.25e-06 1.55e-06 2.9e-06 2.55e-06 2.6e-06 1.15e-06 2.6e-06 1.1e-06 2.2e-06 1.7e-06 2e-06 2.75e-06 2.35e-06 2.4e-06 2.6e-06 1.25e-06 3.35e-06 2.45e-06 1.05e-06 1.8e-06 1.85e-06 1.05e-06 1.05e-06
6 2.3e-06 2.5e-06 2.65e-06 2.7e-06 2.85e-06 2.7e-06 2.4e-06 3.05e-06 2.15e-06 2.1e-06 3.1e-06 2.6e-06 2.25e-06 2.45e-06 2.7e-06 3.1e-06 2.85e-06 2.5e-06 2.6e-06 2.45e-06 2.3e-06 2.6e-06 2.05e-06 2.8e-06 1.75e-06 2.5e-06 3.05e-06 2.7e-06 2.2e-06 2.35e-06 3.3e-06 3e-06 2.95e-06 2.15e-06 1.6e-06 3.2e-06 1.2e-06 3e-06 2.45e-06 1.85e-06 2.6e-06 2.75e-06 2.35e-06 2.4e-06 2.35e-06 2.6e-06 2.55e-06 3.05e-06 2.85e-06 2.05e-06 2.75e-06 2.45e-06 2.5e-06 2.35e-06 2.5e-06 2.5e-06
7 1.8e-06 2.3e-06 2.7e-06 1.85e-06 2e-06 1.1e-06 3.05e-06 2e-06 2.15e-06 2.25e-06 1.5e-06 1.75e-06 1.75e-06 1.85e-06 2.4e-06 1.55e-06 2.25e-06 2.25e-06 1.8e-06 2.3e-06 2.05e-06 2e-06 2.55e-06 2.05e-06 2.85e-06 2.6e-06 2e-06 1.85e-06 2.35e-06 2.45e-06 1e-06 1.85e-06 2.25e-06 1.7e-06 1.95e-06 2.2e-06 2.9e-06 1.8e-06 1.75e-06 3e-06 1.8e-06 1.9e-06 2e-06 2.35e-06 2.55e-06 2.7e-06 2.1e-06 2.35e-06 1.35e-06 3.45e-06 2.25e-06 1.6e-06 1.65e-06 2.1e-06 1.65e-06 1.65e-06
8 1.5e-06 2.3e-06 1.95e-06 1.1e-06 1.85e-06 1.65e-06 2.15e-06 2.15e-06 9e-07 1.1e-06 2.65e-06 1e-06 1.45e-06 1.65e-06 2.2e-06 2.05e-06 2.2e-06 1.8e-06 1.3e-06 1.95e-06 1.95e-06 2.1e-06 1.75e-06 2.15e-06 2.05e-06 2.05e-06 2.3e-06 2.2e-06 1.2e-06 1.35e-06 2.55e-06 2.6e-06 2.2e-06 1.7e-06 1.55e-06 2.6e-06 2e-06 2.55e-06 1.7e-06 1.7e-06 1.3e-06 2.25e-06 1.75e-06 1.3e-06 2.4e-06 1.45e-06 2.15e-06 2.3e-06 2e-06 2.65e-06 1.85e-06 1.55e-06 2e-06 1.75e-06 1.85e-06 1.85e-06
9 1.55e-06 2.15e-06 2.1e-06 1.75e-06 2.1e-06 1.85e-06 2.1e-06 2.25e-06 1.1e-06 1.3e-06 2.6e-06 1.65e-06 1.5e-06 1.35e-06 1.7e-06 2.3e-06 2.3e-06 2.05e-06 1.75e-06 2e-06 2.05e-06 2.05e-06 1.75e-06 2.15e-06 2.05e-06 1.9e-06 1.75e-06 2.25e-06 7.5e-07 1.7e-06 2.55e-06 2.5e-06 2.3e-06 1.9e-06 1.5e-06 2.5e-06 1.85e-06 2.45e-06 1.8e-06 2.05e-06 1.75e-06 2.2e-06 1.9e-06 1.65e-06 2.45e-06 1.25e-06 2.1e-06 2.4e-06 2.05e-06 2.9e-06 2.15e-06 1.9e-06 2.05e-06 1.2e-06 1.85e-06 1.85e-06
