 slim_762490446 slim_762490480 slim_762490493 slim_762490492 slim_762490476 slim_762490442 slim_762490460 slim_762490453 slim_762490477 slim_762490482 slim_762490454 slim_762490469 slim_762490487 slim_762490444 slim_762490451 slim_762490489 slim_762490478 slim_762490457 slim_762490481 slim_762490448 slim_762490470 slim_762490459 slim_762490472 slim_762490449 slim_762490491 slim_762490452 slim_762490488 slim_762490497 slim_762490475 slim_762490443 slim_762490465 slim_762490467 slim_762490461 slim_762490494 slim_762490483 slim_762490447 slim_762490479 slim_762490464 slim_762490466 slim_762490455 slim_762490473 slim_762490450 slim_762490485 slim_762490474 slim_762490468 slim_762490471 slim_762490462 slim_762490456 slim_762490484 slim_762490441 slim_762490490 slim_762490445 slim_762490458 slim_762490496 slim_762490486 slim_762490495 slim_762490463
0 3.5e-06 2.15e-06 2e-06 2.55e-06 2.75e-06 2.05e-06 2.4e-06 2.5e-06 2.15e-06 2.7e-06 2.05e-06 2.25e-06 2.5e-06 2.15e-06 2.45e-06 1.95e-06 2.2e-06 2.2e-06 2.7e-06 2.05e-06 2.15e-06 2.25e-06 2.1e-06 2.45e-06 2.75e-06 2.05e-06 2.3e-06 2.3e-06 2.5e-06 2.3e-06 2.05e-06 2.1e-06 2.15e-06 2.1e-06 2.65e-06 2.1e-06 2.05e-06 2.75e-06 1.95e-06 2.5e-06 2.25e-06 2.35e-06 2.35e-06 2.3e-06 2.15e-06 2.15e-06 2.25e-06 2.2e-06 2.15e-06 2.25e-06 2.3e-06 2.25e-06 2.4e-06 2.1e-06 2.5e-06 2.55e-06 2.55e-06
1 2.15e-06 2.8e-06 1.6e-06 2.2e-06 2.65e-06 1.7e-06 2.6e-06 2.35e-06 1.6e-06 2.6e-06 1.4e-06 2.25e-06 2.65e-06 1.95e-06 2.3e-06 1.85e-06 1.7e-06 1.6e-06 2.35e-06 2.25e-06 1.7e-06 2.15e-06 1.75e-06 2.35e-06 2.6e-06 1.7e-06 2.2e-06 2.3e-06 2.4e-06 2.2e-06 2.35e-06 1.95e-06 1.85e-06 1.6e-06 2.65e-06 2.45e-06 1.6e-06 2.9e-06 2.05e-06 2.45e-06 1.95e-06 2.25e-06 1.95e-06 2.05e-06 1.95e-06 2.25e-06 2.2e-06 2.3e-06 1.55e-06 2.35e-06 2.05e-06 2.6e-06 2.2e-06 1.85e-06 2.15e-06 2.75e-06 2.6e-06
2 2e-06 1.6e-06 1.4e-06 1.45e-06 1.95e-06 7e-07 1.9e-06 2.05e-06 1.5e-06 1.9e-06 1.5e-06 1.5e-06 2.25e-06 1.85e-06 1.9e-06 1.1e-06 1.25e-06 1.25e-06 2.35e-06 1.85e-06 1.3e-06 1.8e-06 7.5e-07 1.35e-06 2.5e-06 7e-07 1.3e-06 1.5e-06 1.45e-06 1.25e-06 2.45e-06 2.15e-06 1.9e-06 1.15e-06 2.55e-06 2.15e-06 1e-06 1.95e-06 2e-06 2.7e-06 1.25e-06 1.25e-06 1.65e-06 2.1e-06 1.55e-06 1.8e-06 1.55e-06 2.15e-06 1.25e-06 1.9e-06 1.55e-06 2.25e-06 1.7e-06 1.1e-06 1.85e-06 2.6e-06 2.25e-06
3 2.55e-06 2.2e-06 1.45e-06 2.1e-06 1.75e-06 1.05e-06 2.4e-06 1.8e-06 1.7e-06 1.7e-06 2.1e-06 1.8e-06 2.75e-06 2.45e-06 2.35e-06 1.6e-06 1.9e-06 1.9e-06 2.45e-06 2.3e-06 1.9e-06 2.25e-06 1.1e-06 1.75e-06 2.25e-06 1.05e-06 1.9e-06 1.8e-06 2e-06 1.85e-06 2.95e-06 2.65e-06 2.45e-06 1.8e-06 2.25e-06 2.8e-06 1.3e-06 2.55e-06 2.4e-06 3.25e-06 1.45e-06 1.7e-06 1.25e-06 2.5e-06 2.15e-06 2e-06 1.85e-06 2.75e-06 1.9e-06 2.1e-06 1.9e-06 2.85e-06 2.2e-06 1.35e-06 2.55e-06 3e-06 2.75e-06
4 2.75e-06 2.65e-06 1.95e-06 1.75e-06 3.2e-06 1.6e-06 2.3e-06 1.8e-06 2.25e-06 1.6e-06 2.55e-06 2.05e-06 2.5e-06 2.6e-06 2.3e-06 2.05e-06 2.4e-06 2.4e-06 2.35e-06 2.4e-06 2.35e-06 2.3e-06 1.6e-06 1.85e-06 2.35e-06 1.6e-06 2.05e-06 2.1e-06 2.05e-06 2.05e-06 2.9e-06 2.7e-06 2.6e-06 2.3e-06 2.25e-06 2.65e-06 1.9e-06 2.2e-06 2.65e-06 3e-06 1.95e-06 1.6e-06 1.85e-06 2.55e-06 2.3e-06 2.25e-06 2.15e-06 2.75e-06 2.35e-06 2.35e-06 2.15e-06 2.7e-06 2.35e-06 1.95e-06 2.5e-06 2.75e-06 2.55e-06
5 2.05e-06 1.7e-06 7e-07 1.05e-06 1.6e-06 0.0 1.45e-06 1.85e-06 9.5e-07 1.55e-06 1.6e-06 8.5e-07 1.9e-06 1.9e-06 1.5e-06 6.5e-07 1.25e-06 1.25e-06 2.65e-06 1.7e-06 1.1e-06 1.4e-06 5e-08 8e-07 2.35e-06 0.0 8.5e-07 9e-07 9.5e-07 8.5e-07 2.45e-06 2.25e-06 1.95e-06 1.15e-06 2.4e-06 2.2e-06 5e-07 1.5e-06 2e-06 2.6e-06 6e-07 7e-07 1.35e-06 1.85e-06 1.45e-06 1.2e-06 9.5e-07 2e-06 1.2e-06 1.3e-06 1.1e-06 2.25e-06 1.35e-06 5e-07 1.85e-06 2.25e-06 1.9e-06
6 2.4e-06 2.6e-06 1.9e-06 2.4e-06 2.3e-06 1.45e-06 1.5e-06 2.5e-06 2.1e-06 2.25e-06 2.5e-06 1.35e-06 1.85e-06 2.1e-06 2.1e-06 1.95e-06 2.2e-06 2.2e-06 2.85e-06 1.85e-06 2.05e-06 1.8e-06 1.5e-06 1.7e-06 2.85e-06 1.45e-06 1.25e-06 1.4e-06 1.35e-06 1.25e-06 2e-06 2.45e-06 2.3e-06 2.1e-06 2.75e-06 1.65e-06 1.9e-06 1.35e-06 2.45e-06 2.45e-06 1.75e-06 1.5e-06 2.65e-06 2.4e-06 1.85e-06 1.4e-06 1.3e-06 2.45e-06 2.15e-06 1.5e-06 2.05e-06 1.7e-06 1.7e-06 1.65e-06 2.25e-06 1.9e-06 1.7e-06
7 2.5e-06 2.35e-06 2.05e-06 1.8e-06 1.8e-06 1.85e-06 2.5e-06 2.9e-06 2.1e-06 1.75e-06 2.25e-06 2.3e-06 2.6e-06 2.65e-06 2.5e-06 2.2e-06 2.5e-06 2.5e-06 2.25e-06 2.3e-06 2.45e-06 2.35e-06 1.9e-06 2.05e-06 2.25e-06 1.85e-06 2.25e-06 2.35e-06 2.35e-06 2.25e-06 2.75e-06 2.45e-06 2.3e-06 2.4e-06 1.95e-06 2.5e-06 1.75e-06 2.4e-06 2.2e-06 2.9e-06 2.2e-06 1.95e-06 1.5e-06 2.25e-06 2.4e-06 2.45e-06 2.3e-06 2.7e-06 2.45e-06 2.55e-06 1.95e-06 2.55e-06 2.15e-06 2.15e-06 2.6e-06 2.85e-06 2.6e-06
8 2.15e-06 1.6e-06 1.5e-06 1.7e-06 2.25e-06 9.5e-07 2.1e-06 2.1e-06 1.9e-06 2.2e-06 1.55e-06 1.55e-06 2.25e-06 1.95e-06 1.85e-06 1.35e-06 1.6e-06 1.6e-06 2.7e-06 2.05e-06 1.45e-06 1.7e-06 1e-06 1.7e-06 2.4e-06 9.5e-07 1.7e-06 1.6e-06 1.85e-06 1.7e-06 2.3e-06 2e-06 1.85e-06 1.5e-06 2.45e-06 2.45e-06 1e-06 2.4e-06 2e-06 2.3e-06 1.25e-06 1.65e-06 1.6e-06 1.75e-06 1.8e-06 1.6e-06 1.55e-06 2.1e-06 1.55e-06 1.7e-06 1.55e-06 2.55e-06 1.8e-06 1.15e-06 2.2e-06 2.35e-06 2.2e-06
9 2.7e-06 2.6e-06 1.9e-06 1.7e-06 1.6e-06 1.55e-06 2.25e-06 1.75e-06 2.2e-06 3.1e-06 2.5e-06 2e-06 2.45e-06 2.55e-06 2.25e-06 2e-06 2.35e-06 2.35e-06 2.3e-06 2.35e-06 2.3e-06 2.25e-06 1.55e-06 1.8e-06 2.3e-06 1.55e-06 2e-06 2.05e-06 2e-06 2e-06 2.85e-06 2.65e-06 2.55e-06 2.25e-06 2.2e-06 2.6e-06 1.85e-06 2.15e-06 2.6e-06 2.95e-06 1.9e-06 1.55e-06 1.8e-06 2.5e-06 2.25e-06 2.2e-06 2.1e-06 2.7e-06 2.3e-06 2.3e-06 2.1e-06 2.65e-06 2.3e-06 1.9e-06 2.45e-06 2.7e-06 2.5e-06
